,Observered Ion,Theoretical Ion,Charge,count,PPM Error,Ion Type,Structure
0,90.05543518066406,90.0549,1,443972.9375,-5.9000000,y_ion,"[""['A5']""]"
1,173.09214782714844,173.0921,1,619107.75,-0.3000000,i_ion,"[""['J4']""]"
2,201.08660888671875,201.0870,1,17973.42578125,1.9400000,i_ion,"[""['A2', 'E3']""]"
3,204.086669921875,204.0867,1,312018.65625,0.15000000,b_ion,"[""['G0']""]"
4,262.14019775390625,262.1397,1,167246.75,-1.9000000,y_ion,"[""['J4', 'A5']""]"
5,278.1231384277344,278.1234,1,50168.109375,0.94000000,i_ion,"[""['M1']""]"
6,302.13385009765625,302.1347,1,193485.765625,2.8100000,i_ion,"[""['E3', 'J4']""]"
7,349.1605529785156,349.1605,1,239113.640625,-0.2000000,i_ion,"[""['M1', 'A2']""]"
8,370.17010498046875,370.1714,2,66889.6875,3.5000000,y_ion,"[""['M1', 'A2', 'E3', 'J4', 'A5']""]"
9,373.17169189453125,373.1718,1,146549.640625,0.29000000,i_ion,"[""['A2', 'E3', 'J4']""]"
10,391.18212890625,391.1823,1,80110.8359375,0.44000000,y_ion,"[""['E3', 'J4', 'A5']""]"
11,462.2171325683594,462.2194,1,66664.3046875,4.9100000,y_ion,"[""['A2', 'E3', 'J4', 'A5']""]"
12,478.20379638671875,478.2031,1,239289.234375,-1.5000000,i_ion,"[""['M1', 'A2', 'E3']""]"
13,650.2890014648438,650.2879,1,305373.3125,-1.7000000,i_ion,"[""['M1', 'A2', 'E3', 'J4']""]"
14,681.2779541015625,681.2825,1,74998.796875,6.6700000,b_ion,"[""['G0', 'M1', 'A2', 'E3']""]"
15,739.3349609375,739.3355,1,296121.4375,0.73000000,y_ion,"[""['M1', 'A2', 'E3', 'J4', 'A5']""]"
