,Observered Ion,Theoretical Ion,Charge,count,PPM Error,Ion Type,Structure
0,173.0921173095703,173.0921,1,470361.875,-0.1000000,i_ion,"[""['J4']""]"
1,201.0876922607422,201.0870,1,11728.896484375,-3.4000000,i_ion,"[""['A2', 'E3']""]"
2,204.08734130859375,204.0867,1,32670.234375,-3.1000000,b_ion,"[""['G0']""]"
3,241.10842895507812,241.10505,2,5038.63330078125,-14.000000,b_ion,"[""['M1', 'G0']""]"
4,262.139892578125,262.1397,1,484824.53125,-0.7000000,y_ion,"[""['J4', 'A5']""]"
5,278.1231384277344,278.1234,1,57828.234375,0.94000000,i_ion,"[""['M1']""]"
6,302.13470458984375,302.1347,1,392657.0625,0E-7,i_ion,"[""['E3', 'J4']""]"
7,349.160400390625,349.1605,1,124106.390625,0.29000000,i_ion,"[""['M1', 'A2']""]"
8,373.17169189453125,373.1718,1,106475.0390625,0.29000000,i_ion,"[""['A2', 'E3', 'J4']""]"
9,391.18218994140625,391.1823,1,245915.796875,0.28000000,y_ion,"[""['E3', 'J4', 'A5']""]"
10,462.2183837890625,462.2194,1,49667.4375,2.2000000,y_ion,"[""['A2', 'E3', 'J4', 'A5']""]"
11,478.2056884765625,478.2031,1,13084.701171875,-5.4000000,i_ion,"[""['M1', 'A2', 'E3']""]"
12,650.291748046875,650.2879,1,5228.2099609375,-5.9000000,i_ion,"[""['M1', 'A2', 'E3', 'J4']""]"
13,739.3358764648438,739.3355,1,46368.921875,-0.5000000,y_ion,"[""['M1', 'A2', 'E3', 'J4', 'A5']""]"
