,Observered Ion,Theoretical Ion,Charge,count,PPM Error,Ion Type,Structure
0,130.05007934570312,130.0499,1,24681.099609375,-1.4000000,i_ion,"[""['E37']""]"
1,130.05007934570312,130.0499,1,24681.099609375,-1.4000000,i_ion,"[""['E31']""]"
2,173.09249877929688,173.0921,2,534019.375,-2.3000000,i_ion,"[""['J32', 'J38']""]"
3,204.0869140625,204.0867,1,7321248.0,-1.0000000,b_ion,"[""['G34']""]"
4,204.0869140625,204.0867,1,7321248.0,-1.0000000,b_ion,"[""['G28']""]"
5,278.1231384277344,278.1234,1,448209.65625,0.94000000,i_ion,"[""['M35']""]"
6,278.1231384277344,278.1234,1,448209.65625,0.94000000,i_ion,"[""['M29']""]"
7,302.13507080078125,302.1347,2,810615.5625,-1.2000000,i_ion,"[""['E31', 'J32', 'E37', 'J38']""]"
8,349.1612548828125,349.1605,1,819971.75,-2.2000000,i_ion,"[""['A36', 'M35']""]"
9,349.1612548828125,349.1605,1,819971.75,-2.2000000,i_ion,"[""['M29', 'A30']""]"
10,373.17144775390625,373.1718,2,584018.5,0.94000000,i_ion,"[""['A30', 'E31', 'J32', 'A36', 'E37', 'J38']""]"
11,374.1754455566406,374.1796,1,62507.26953125,11.100000,i_ion,"[""['A36', 'E37', 'J38']""]"
12,434.224609375,434.2246,1,294709.3125,0E-7,i_ion,"[""['J32', 'A33', 'J38']""]"
13,511.7312927246094,511.72985,2,59257.87109375,-2.8000000,i_ion,"[""['M29', 'A30', 'E31', 'J32', 'A36', 'E37', 'J38']""]"
14,511.7312927246094,511.72985,2,59257.87109375,-2.8000000,i_ion,"[""['A30', 'E31', 'J32', 'M35', 'A36', 'E37', 'J38']""]"
15,545.2593994140625,545.2566,1,169324.875,-5.1000000,i_ion,"[""['A30', 'E31', 'J32', 'J38']""]"
16,545.2593994140625,545.2566,1,169324.875,-5.1000000,i_ion,"[""['J32', 'A36', 'E37', 'J38']""]"
17,563.2666015625,563.2672,1,355384.90625,1.0600000,i_ion,"[""['E31', 'J32', 'A33', 'J38']""]"
18,563.2666015625,563.2672,1,355384.90625,1.0600000,i_ion,"[""['J32', 'A33', 'E37', 'J38']""]"
19,634.3032836914062,634.3043,1,247085.734375,1.6000000,i_ion,"[""['A30', 'E31', 'J32', 'A33', 'J38']""]"
20,634.3032836914062,634.3043,1,247085.734375,1.6000000,i_ion,"[""['J32', 'A33', 'A36', 'E37', 'J38']""]"
21,650.2896728515625,650.2879,2,592468.8125,-2.7000000,i_ion,"[""['M29', 'A30', 'E31', 'J32', 'M35', 'A36', 'E37', 'J38']""]"
22,651.2940673828125,651.2957,1,266682.6875,2.5100000,i_ion,"[""['M35', 'A36', 'E37', 'J38']""]"
23,674.30322265625,674.2992,1,194120.0625,-6.0000000,i_ion,"[""['A30', 'E31', 'J32', 'E37', 'J38']""]"
24,674.30322265625,674.2992,1,194120.0625,-6.0000000,i_ion,"[""['E31', 'J32', 'A36', 'E37', 'J38']""]"
25,692.3139038085938,692.3098,1,281541.4375,-5.9000000,i_ion,"[""['E31', 'J32', 'A33', 'E37', 'J38']""]"
26,763.3492431640625,763.3469,1,263122.625,-3.1000000,i_ion,"[""['A30', 'E31', 'J32', 'A33', 'E37', 'J38']""]"
27,763.3492431640625,763.3469,1,263122.625,-3.1000000,i_ion,"[""['E31', 'J32', 'A33', 'A36', 'E37', 'J38']""]"
28,911.4202270507812,911.4204,1,1444226.875,0.19000000,i_ion,"[""['M29', 'A30', 'E31', 'J32', 'A33', 'J38']""]"
29,911.4202270507812,911.4204,1,1444226.875,0.19000000,i_ion,"[""['J32', 'A33', 'M35', 'A36', 'E37', 'J38']""]"
30,1022.4558715820312,1022.4524,1,1275239.0,-3.4000000,i_ion,"[""['M29', 'A30', 'E31', 'J32', 'A36', 'E37', 'J38']""]"
31,1022.4558715820312,1022.4524,1,1275239.0,-3.4000000,i_ion,"[""['A30', 'E31', 'J32', 'M35', 'A36', 'E37', 'J38']""]"
32,1040.4649658203125,1040.4630,1,2319858.75,-1.9000000,i_ion,"[""['M29', 'A30', 'E31', 'J32', 'A33', 'E37', 'J38']""]"
33,1040.4649658203125,1040.4630,1,2319858.75,-1.9000000,i_ion,"[""['E31', 'J32', 'A33', 'M35', 'A36', 'E37', 'J38']""]"
34,1111.507568359375,1111.5001,1,641230.125,-6.7000000,i_ion,"[""['M29', 'A30', 'E31', 'J32', 'A33', 'A36', 'E37', 'J38']""]"
35,1111.507568359375,1111.5001,1,641230.125,-6.7000000,i_ion,"[""['A30', 'E31', 'J32', 'A33', 'M35', 'A36', 'E37', 'J38']""]"
36,1388.6180419921875,1388.6162,1,2254244.5,-1.3000000,i_ion,"[""['M29', 'A30', 'E31', 'J32', 'A33', 'M35', 'A36', 'E37', 'J38']""]"
